,test_roc_auc,test_precision,test_recall,test_f0.5_score,scale_user,scale_activity
0,0.8299569184346788,0.33183913527261166,0.7526137428798039,0.3736156748204941,5.1,6.1
0,0.8297415323526469,0.3270373285187414,0.7640421082990843,0.3692803624324795,5.1,6.6
0,0.8298270494329292,0.3228584765030943,0.7730189631552383,0.36541804424145335,5.1,7.1
0,0.8300427959014642,0.31909388919105647,0.7825726440262456,0.3619691441606691,5.1,7.6
0,0.8300571180210774,0.3154311213473442,0.7899992789674815,0.35850309863947805,5.1,8.1
0,0.8300556144224516,0.31208233469617935,0.7980387915494989,0.3553609154364312,5.1,8.6
0,0.8300104615723265,0.30857040319129847,0.805934097627803,0.3520184173894421,5.1,9.1
0,0.8376977340183343,0.7432795698924731,0.01993654913836614,0.09002409324737903,5.6,0.1
0,0.8371856757575806,0.5254091300602929,0.2858893936116519,0.4500056747247759,5.6,0.6
0,0.8351790371142169,0.45043511161558836,0.4291946066767611,0.44602047085974617,5.6,1.1
0,0.8337592694746748,0.4146739764376531,0.5126541207008436,0.43115471844566,5.6,1.6
0,0.8327873171206236,0.3941426335792533,0.5720311486048021,0.4202822542195099,5.6,2.1
0,0.8319287099843559,0.37938572280244653,0.6194390367005552,0.411261213821364,5.6,2.6
0,0.8312267335823285,0.3679637862087165,0.6535078232028264,0.40319854086035856,5.6,3.1
0,0.8306364401624267,0.3587822458270106,0.68191650443435,0.39634478538919954,5.6,3.6
0,0.8306775341647892,0.35027539066004054,0.7038719446247026,0.38939902829744627,5.6,4.1
0,0.8303354367532281,0.3422694865701243,0.7217174994592256,0.38248870818589653,5.6,4.6
0,0.8301364064003642,0.33709987353622284,0.7399596221789603,0.3782908074873012,5.6,5.1
0,0.8301807358238354,0.3315662040480448,0.755353666450357,0.37347327291784016,5.6,5.6
0,0.830059115424555,0.3265287342218678,0.7675391160141323,0.3689237615321167,5.6,6.1
0,0.8298685689090206,0.32146529754541797,0.7776335712740644,0.3641932368454821,5.6,6.6
0,0.8299477504489868,0.3178269734925721,0.7867185810080035,0.36083974363214255,5.6,7.1
0,0.8301621987308319,0.3136297851811913,0.7968851395197923,0.35691910221217504,5.6,7.6
0,0.8301786111758782,0.31011045029736617,0.8026894512942534,0.3534957418568172,5.6,8.1
0,0.830195502357351,0.30660158699860934,0.8107289638762708,0.3501472960432484,5.6,8.6
0,0.8301538256045708,0.3032600556268721,0.8176148244285817,0.3469073710359344,5.6,9.1
0,0.8373578983355434,0.7491712707182321,0.024443002379407313,0.1081063843357357,6.1,0.1
0,0.8367392853800507,0.5128314020505976,0.3047443939721681,0.4512117006512224,6.1,0.6
0,0.8347496586748452,0.4423472645994465,0.44949167207441054,0.443757919164021,6.1,1.1
0,0.8333584995916612,0.4089348981399469,0.5326267214651381,0.4288534107402032,6.1,1.6
0,0.8324406528251578,0.3889336683893604,0.5914629749801716,0.4175277147190863,6.1,2.1
0,0.8315864246360468,0.37356041485503405,0.6349772874756652,0.4070788687862287,6.1,2.6
0,0.8309200602595701,0.36247559547051933,0.669334486985363,0.39906628033944064,6.1,3.1
0,0.8303298771321695,0.35333137872901854,0.6951474511500468,0.3918691520408412,6.1,3.6
0,0.8304016978510531,0.34558938194167693,0.7190496791405292,0.38564909702618044,6.1,4.1
0,0.8300891452264093,0.3375250260601949,0.7354171173119908,0.3784797726041428,6.1,4.6
0,0.8298825275028751,0.3319557477110885,0.7529021558872305,0.37374814772393744,6.1,5.1
0,0.8299442607482024,0.3260642865906024,0.766529670488139,0.36840281387531626,6.1,5.6
0,0.8298471247610082,0.3210633642439308,0.7776335712740644,0.3637804836914359,6.1,6.1
0,0.8296289514388763,0.3164857089158438,0.7892061431970582,0.35955967859559684,6.1,6.6
0,0.8297361533434076,0.3121796953311403,0.797173552527219,0.3554275353466511,6.1,7.1
0,0.8299562324027635,0.3083192882601608,0.8046001874684549,0.3517060532901331,6.1,7.6
0,0.829982713695118,0.30496482683982684,0.812711803302329,0.3485118329839403,6.1,8.1
0,0.8300025886340698,0.3014679556032939,0.8195976638546398,0.34510082518170393,6.1,8.6
0,0.8299736482584313,0.2977368981734092,0.8262311630254524,0.34141356358414227,6.1,9.1
0,0.8375274739981159,0.7432077125328659,0.030571778787223305,0.1312612222153427,6.6,0.1
0,0.8367935576620528,0.5044630326166283,0.3239599105919677,0.4538842307303768,6.6,0.6
0,0.8348151428069945,0.4348162085881325,0.46654409113851036,0.4408117940403036,6.6,1.1
0,0.8334458932140937,0.40239464106756684,0.5500757084144495,0.4252271333816398,6.6,1.6
0,0.8325172713724911,0.38360588623285646,0.6080467229072031,0.4141822932526546,6.6,2.1
0,0.8316931204926306,0.3687307197286972,0.6506957963804167,0.40371934470818754,6.6,2.6
0,0.8310227483336103,0.3570768679650823,0.6827817434566299,0.3947368421052631,6.6,3.1
0,0.8304412098780503,0.3470533208606174,0.7088831206287404,0.38650998954262755,6.6,3.6
0,0.8305357341095134,0.3399684733029246,0.7308746124450213,0.38069073783359497,6.6,4.1
0,0.8302247794704365,0.3322498518886202,0.7480712380128344,0.3738065213475049,6.6,4.6
0,0.8300419974842108,0.32640611279712844,0.7638618501694426,0.36862799679877517,6.6,5.1
0,0.8301007351475311,0.3216639332041151,0.7777777777777778,0.3644035160024052,6.6,5.6
0,0.8299938363904159,0.31613714550027466,0.7884851106784916,0.35916982520215723,6.6,6.1
0,0.8297936148994659,0.31176859923110506,0.7981469464272839,0.35503973930502725,6.6,6.6
0,0.8298963320639382,0.3077705815216644,0.8069074915278679,0.35122242098986295,6.6,7.1
0,0.8301094954486068,0.3039134054954205,0.8158482947580936,0.3475272278292064,6.6,7.6
0,0.830145346057557,0.3004596520341907,0.8224457423029778,0.3441435407275997,6.6,8.1
0,0.8301630901746828,0.2972257039114086,0.8292594996034321,0.34097849353976056,6.6,8.6
0,0.8301337677516797,0.29341499215467937,0.8359651020261014,0.33718191071688236,6.6,9.1
0,0.8371366466597074,0.7174721189591078,0.03478981902083784,0.1456911649254182,7.1,0.1
0,0.8364001360431006,0.494665117261779,0.3376234768188045,0.4525641273461813,7.1,0.6
0,0.8343915535728823,0.42649739375139906,0.48082053500612876,0.43635733075080807,7.1,1.1
0,0.8330417031124785,0.3965665236051502,0.5662989400821977,0.4218543544350031,7.1,1.6
0,0.8321498193472869,0.378656696838515,0.6243781094527363,0.41100669229673925,7.1,2.1
0,0.8313391520919604,0.36296587668403973,0.6653327565073185,0.39925492605508883,7.1,2.6
0,0.8306919375911133,0.352314400919557,0.6961568966760401,0.3909318389790018,7.1,3.1
0,0.8301182732248704,0.3427303262955854,0.720996466940659,0.3829084113867338,7.1,3.6
0,0.830207772973654,0.33541564991052547,0.7433124233902949,0.37676614842590767,7.1,4.1
0,0.8299034944840886,0.327672016921737,0.7595356550580431,0.3697152203059083,7.1,4.6
0,0.8297255496716454,0.3222766566287623,0.775506525344293,0.3649321742906971,7.1,5.1
0,0.8298109060220584,0.3172024276214537,0.7876198716562117,0.36023335114136285,7.1,5.6
0,0.8297099727917062,0.3116150099935253,0.7981469464272839,0.35488038676335754,7.1,6.1
0,0.829501771627821,0.30756874751163527,0.8076645756723628,0.3510407591493416,7.1,6.6
0,0.8296126324389949,0.3038723701159296,0.8164611723988752,0.34750652140555477,7.1,7.1
0,0.8298343854538952,0.2993406823871754,0.8233109813252578,0.34299884049960644,7.1,7.6
0,0.8298744510362357,0.2962591205651855,0.8299805321219987,0.3399847596094207,7.1,8.1
0,0.8299052179352242,0.29323935122025163,0.836902444300238,0.33702677746999077,7.1,8.6
0,0.8298859779629689,0.2902578335047267,0.8445814406229721,0.3341158416575865,7.1,9.1
0,0.8372038250479181,0.7240356083086054,0.043982983632561826,0.17692441556934857,7.6,0.1
0,0.8362452615128924,0.4845843183609141,0.35471194750883267,0.45152082530242116,7.6,0.6
0,0.8342605322551702,0.4209432405171623,0.49650299228495204,0.43415759807321286,7.6,1.1
0,0.8329376631704831,0.39322802398712886,0.581548777849881,0.4204591661192956,7.6,1.6
0,0.8320416455293285,0.3735654088849363,0.6360227846275867,0.407169431596828,7.6,2.1
0,0.8312384608981886,0.358800810676456,0.6765448121710289,0.3959974002515341,7.6,2.6
0,0.830615189915747,0.3487844235986736,0.7090994303843103,0.38823970628873716,7.6,3.1
0,0.8300721690757609,0.338793161023175,0.7315235417117312,0.3795462877750593,7.6,3.6
0,0.8301680106433711,0.33178691155208845,0.7528661042613022,0.3735751443639043,7.6,4.1
0,0.8298555406857825,0.32393317016068957,0.7681880452808422,0.3663006181795677,7.6,4.6
0,0.8296935077118137,0.31826168443247044,0.7836181411781671,0.36115671170602354,7.6,5.1
0,0.8297679595451694,0.3131678658095279,0.7955872809863724,0.3563884420844557,7.6,5.6
0,0.8296756023416094,0.3081141408435179,0.8061864590093013,0.35155292001785904,7.6,6.1
0,0.8294783269370757,0.3040487896617501,0.8159925012618069,0.34767408281260564,7.6,6.6
0,0.8295985929569969,0.30049927736171334,0.8245367366068209,0.3442581989174479,7.6,7.1
0,0.8298053708871909,0.29581464680862,0.829908428870142,0.3395140023715835,7.6,7.6
0,0.8298632667068933,0.2929014212276988,0.8380921479558728,0.3367080907273833,7.6,8.1
0,0.8298901016886733,0.28978510596157653,0.8439685629821905,0.33359553571937506,7.6,8.6
